lemma;total_count;count_low;count_high;share_low;share_high
ориентируетсятн;1;1;0;1.0;0.0
отдал;1;0;1;0.0;1.0
поид;1;0;1;0.0;1.0
отгорел;1;0;1;0.0;1.0
отгород;1;0;1;0.0;1.0
позорник;1;1;0;1.0;0.0
отгорож;1;0;1;0.0;1.0
отгорожден;1;0;1;0.0;1.0
отдав;1;0;1;0.0;1.0
отдад;1;1;0;1.0;0.0
позовчерашн;1;1;0;1.0;0.0
отвращен;1;1;0;1.0;0.0
позовут;1;1;0;1.0;0.0
отдах;1;0;1;0.0;1.0
позовет;1;1;0;1.0;0.0
отдахнут;1;0;1;0.0;1.0
отделн;1;0;1;0.0;1.0
отдельныекомнат;1;0;1;0.0;1.0
отдичн;1;0;1;0.0;1.0
отдозначн;1;0;1;0.0;1.0
отгварива;1;1;0;1.0;0.0
поиемлим;1;0;1;0.0;1.0
поконч;1;0;1;0.0;1.0
отвлек;1;0;1;0.0;1.0
отвест;1;0;1;0.0;1.0
ответсвен;1;0;1;0.0;1.0
ответьт;1;1;0;1.0;0.0
отвеч;1;0;1;0.0;1.0
поиход;1;0;1;0.0;1.0
отвечат;1;1;0;1.0;0.0
отвечатл;1;0;1;0.0;1.0
отвисш;1;0;1;0.0;1.0
поисковик;1;0;1;0.0;1.0
отвратительнл;1;1;0;1.0;0.0
отвлекут;1;0;1;0.0;1.0
поисков;1;0;1;0.0;1.0
поинт;1;0;1;0.0;1.0
отвор;1;0;1;0.0;1.0
поизыска;1;0;1;0.0;1.0
отвратилеьн;1;1;0;1.0;0.0
отвратител;1;0;1;0.0;1.0
поизуча;1;0;1;0.0;1.0
отдува;1;1;0;1.0;0.0
позов;1;0;1;0.0;1.0
отдушин;1;0;1;0.0;1.0
открввпл;1;1;0;1.0;0.0
позитывн;1;0;1;0.0;1.0
отклон;1;0;1;0.0;1.0
отклонен;1;0;1;0.0;1.0
откол;1;1;0;1.0;0.0
отколоня;1;1;0;1.0;0.0
позитивчик;1;0;1;0.0;1.0
откорм;1;0;1;0.0;1.0
откормлен;1;1;0;1.0;0.0
откроеш;1;0;1;0.0;1.0
отдушк;1;0;1;0.0;1.0
откротйт;1;0;1;0.0;1.0
открыван;1;1;0;1.0;0.0
открытм;1;0;1;0.0;1.0
поздравлн;1;0;1;0.0;1.0
откусыва;1;0;1;0.0;1.0
отл;1;0;1;0.0;1.0
отлад;1;1;0;1.0;0.0
отлажен;1;0;1;0.0;1.0
откликнут;1;0;1;0.0;1.0
отклеива;1;1;0;1.0;0.0
откинут;1;0;1;0.0;1.0
откача;1;0;1;0.0;1.0
отдыза;1;0;1;0.0;1.0
отдыханм;1;0;1;0.0;1.0
познава;1;1;0;1.0;0.0
отдыхпсихолог;1;0;1;0.0;1.0
отец;1;1;0;1.0;0.0
позна;1;1;0;1.0;0.0
отжа;1;0;1;0.0;1.0
отзавтрака;1;0;1;0.0;1.0
позициониру;1;0;1;0.0;1.0
отзвчив;1;0;1;0.0;1.0
отзивчив;1;0;1;0.0;1.0
отзыав;1;1;0;1.0;0.0
отзывлв;1;1;0;1.0;0.0
отзывчев;1;0;1;0.0;1.0
отзывчивв;1;0;1;0.0;1.0
отказн;1;1;0;1.0;0.0
откапа;1;1;0;1.0;0.0
отвел;1;0;1;0.0;1.0
пойдут;1;0;1;0.0;1.0
отведатт;1;0;1;0.0;1.0
покешн;1;0;1;0.0;1.0
оскорбля;1;1;0;1.0;0.0
покисш;1;0;1;0.0;1.0
осложня;1;1;0;1.0;0.0
осматрива;1;1;0;1.0;0.0
осмотрел;1;0;1;0.0;1.0
оснащ;1;1;0;1.0;0.0
основательниц;1;0;1;0.0;1.0
основополага;1;1;0;1.0;0.0
основыва;1;1;0;1.0;0.0
оссобен;1;0;1;0.0;1.0
особнячк;1;1;0;1.0;0.0
особнячокс;1;0;1;0.0;1.0
особоен;1;0;1;0.0;1.0
осовремен;1;0;1;0.0;1.0
осознава;1;1;0;1.0;0.0
осорт;1;1;0;1.0;0.0
покешк;1;0;1;0.0;1.0
осоьен;1;0;1;0.0;1.0
оскомин;1;0;1;0.0;1.0
оскар;1;0;1;0.0;1.0
осет;1;0;1;0.0;1.0
поккша;1;0;1;0.0;1.0
покомфортн;1;0;1;0.0;1.0
ормлен;1;0;1;0.0;1.0
ород;1;0;1;0.0;1.0
покомендова;1;0;1;0.0;1.0
орт;1;1;0;1.0;0.0
оружейн;1;0;1;0.0;1.0
орут;1;1;0;1.0;0.0
поковыря;1;1;0;1.0;0.0
осблуживан;1;0;1;0.0;1.0
осведом;1;1;0;1.0;0.0
поклонен;1;0;1;0.0;1.0
освещ;1;0;1;0.0;1.0
освобож;1;0;1;0.0;1.0
освят;1;1;0;1.0;0.0
осебен;1;0;1;0.0;1.0
оседа;1;1;0;1.0;0.0
поклад;1;0;1;0.0;1.0
оспор;1;1;0;1.0;0.0
оставили;1;1;0;1.0;0.0
отвед;1;0;1;0.0;1.0
отбер;1;0;1;0.0;1.0
осуществ;1;0;1;0.0;1.0
осыыы;1;1;0;1.0;0.0
осьминожк;1;0;1;0.0;1.0
осюд;1;0;1;0.0;1.0
от;1;0;1;0.0;1.0
отаплива;1;1;0;1.0;0.0
поймеш;1;0;1;0.0;1.0
отбельн;1;0;1;0.0;1.0
отбит;1;1;0;1.0;0.0
оставлен;1;0;1;0.0;1.0
отблеск;1;0;1;0.0;1.0
отбойн;1;1;0;1.0;0.0
отбор;1;0;1;0.0;1.0
отвад;1;0;1;0.0;1.0
отваж;1;1;0;1.0;0.0
отвалива;1;1;0;1.0;0.0
отваратительн;1;1;0;1.0;0.0
отвартительн;1;1;0;1.0;0.0
осущен;1;0;1;0.0;1.0
осуждающ;1;0;1;0.0;1.0
покажеш;1;0;1;0.0;1.0
показыв;1;1;0;1.0;0.0
оставляел;1;1;0;1.0;0.0
покер;1;1;0;1.0;0.0
остально;1;0;1;0.0;1.0
остан;1;0;1;0.0;1.0
останавлив;1;0;1;0.0;1.0
останавливалим;1;0;1;0.0;1.0
остаы;1;0;1;0.0;1.0
осторовк;1;0;1;0.0;1.0
острат;1;0;1;0.0;1.0
покебоул;1;0;1;0.0;1.0
покачив;1;0;1;0.0;1.0
покатушек;1;0;1;0.0;1.0
покар;1;0;1;0.0;1.0
остроумн;1;0;1;0.0;1.0
острыц;1;0;1;0.0;1.0
оступн;1;0;1;0.0;1.0
покапа;1;0;1;0.0;1.0
одмасвер;1;0;1;0.0;1.0
полотнищ;1;0;1;0.0;1.0
попаласт;1;1;0;1.0;0.0
обедоужин;1;0;1;0.0;1.0
обдербан;1;0;1;0.0;1.0
обдираловк;1;1;0;1.0;0.0
понадела;1;1;0;1.0;0.0
обдума;1;0;1;0.0;1.0
обедад;1;0;1;0.0;1.0
пон;1;0;1;0.0;1.0
помянул;1;0;1;0.0;1.0
обеденен;1;0;1;0.0;1.0
обезательн;1;0;1;0.0;1.0
обдел;1;0;1;0.0;1.0
обезжирен;1;1;0;1.0;0.0
обернут;1;1;0;1.0;0.0
помпончик;1;0;1;0.0;1.0
обескуражива;1;0;1;0.0;1.0
обеспеча;1;0;1;0.0;1.0
обеспечат;1;0;1;0.0;1.0
обеспечен;1;0;1;0.0;1.0
обеспечива;1;0;1;0.0;1.0
обделя;1;0;1;0.0;1.0
обгорел;1;1;0;1.0;0.0
нют;1;0;1;0.0;1.0
обветр;1;1;0;1.0;0.0
нямк;1;0;1;0.0;1.0
няяяяяммммм;1;0;1;0.0;1.0
о;1;1;0;1.0;0.0
оаз;1;0;1;0.0;1.0
обагател;1;1;0;1.0;0.0
обалденн;1;0;1;0.0;1.0
обаян;1;0;1;0.0;1.0
обвес;1;1;0;1.0;0.0
обвин;1;1;0;1.0;0.0
обгоревш;1;0;1;0.0;1.0
обвинен;1;0;1;0.0;1.0
обвит;1;0;1;0.0;1.0
обволокл;1;0;1;0.0;1.0
обворажива;1;0;1;0.0;1.0
обворож;1;0;1;0.0;1.0
обворожител;1;0;1;0.0;1.0
обворожительн;1;0;1;0.0;1.0
обговариван;1;0;1;0.0;1.0
обеспечьт;1;1;0;1.0;0.0
помощн;1;0;1;0.0;1.0
обет;1;0;1;0.0;1.0
обмакива;1;0;1;0.0;1.0
облиза;1;0;1;0.0;1.0
облизнут;1;0;1;0.0;1.0
облизываешт;1;0;1;0.0;1.0
облипихов;1;0;1;0.0;1.0
облокот;1;0;1;0.0;1.0
облюбова;1;0;1;0.0;1.0
обляпа;1;1;0;1.0;0.0
обляпан;1;1;0;1.0;0.0
обмакнут;1;1;0;1.0;0.0
обещ;1;1;0;1.0;0.0
обманеш;1;0;1;0.0;1.0
обманщик;1;1;0;1.0;0.0
помир;1;0;1;0.0;1.0
обматер;1;1;0;1.0;0.0
обменя;1;1;0;1.0;0.0
обморочн;1;1;0;1.0;0.0
обмякш;1;1;0;1.0;0.0
обн;1;1;0;1.0;0.0
помладш;1;1;0;1.0;0.0
облегча;1;0;1;0.0;1.0
облачн;1;0;1;0.0;1.0
обласака;1;0;1;0.0;1.0
обжарин;1;0;1;0.0;1.0
обжег;1;1;0;1.0;0.0
обжорств;1;0;1;0.0;1.0
обжулива;1;0;1;0.0;1.0
обзавел;1;0;1;0.0;1.0
обзавест;1;1;0;1.0;0.0
помонитор;1;0;1;0.0;1.0
обзванива;1;0;1;0.0;1.0
обзорн;1;0;1;0.0;1.0
обзоррестора;1;0;1;0.0;1.0
обзорщик;1;1;0;1.0;0.0
обидел;1;1;0;1.0;0.0
помножен;1;1;0;1.0;0.0
обита;1;1;0;1.0;0.0
помненет;1;0;1;0.0;1.0
обител;1;0;1;0.0;1.0
облагород;1;1;0;1.0;0.0
понаров;1;0;1;0.0;1.0
нэн;1;0;1;0.0;1.0
полочк;1;0;1;0.0;1.0
ногт;1;0;1;0.0;1.0
новороссийск;1;0;1;0.0;1.0
новосиб;1;0;1;0.0;1.0
пончиков;1;0;1;0.0;1.0
новшеств;1;0;1;0.0;1.0
ного;1;1;0;1.0;0.0
ногот;1;1;0;1.0;0.0
понррвмл;1;0;1;0.0;1.0
ноготок;1;1;0;1.0;0.0
нозван;1;0;1;0.0;1.0
новогодня;1;0;1;0.0;1.0
номинальн;1;1;0;1.0;0.0
номинац;1;0;1;0.0;1.0
номтальн;1;0;1;0.0;1.0
понрпв;1;0;1;0.0;1.0
нооо;1;0;1;0.0;1.0
ноописан;1;0;1;0.0;1.0
понраивл;1;0;1;0.0;1.0
норма;1;0;1;0.0;1.0
поняик;1;0;1;0.0;1.0
нововведен;1;1;0;1.0;0.0
понаслышк;1;0;1;0.0;1.0
нмгрон;1;0;1;0.0;1.0
ниьуд;1;1;0;1.0;0.0
попадут;1;0;1;0.0;1.0
нкмног;1;0;1;0.0;1.0
нкц;1;0;1;0.0;1.0
попадкт;1;0;1;0.0;1.0
нлавн;1;0;1;0.0;1.0
нлвых;1;0;1;0.0;1.0
нло;1;0;1;0.0;1.0
нно;1;0;1;0.0;1.0
новац;1;0;1;0.0;1.0
нны;1;0;1;0.0;1.0
нным;1;1;0;1.0;0.0
поост;1;0;1;0.0;1.0
поос;1;1;0;1.0;0.0
ноаогодн;1;0;1;0.0;1.0
пообеша;1;1;0;1.0;0.0
поняиу;1;0;1;0.0;1.0
новаторск;1;0;1;0.0;1.0
нормас;1;0;1;0.0;1.0
нормативн;1;1;0;1.0;0.0
нормес;1;0;1;0.0;1.0
нуретдин;1;0;1;0.0;1.0
подержа;1;0;1;0.0;1.0
нужр;1;0;1;0.0;1.0
поним;1;0;1;0.0;1.0
нур;1;0;1;0.0;1.0
нургалиев;1;0;1;0.0;1.0
пониз;1;0;1;0.0;1.0
нурджема;1;0;1;0.0;1.0
нурджима;1;0;1;0.0;1.0
понижа;1;0;1;0.0;1.0
нормис;1;0;1;0.0;1.0
нуршат;1;1;0;1.0;0.0
понечн;1;1;0;1.0;0.0
понежн;1;0;1;0.0;1.0
нууудн;1;1;0;1.0;0.0
нше;1;0;1;0.0;1.0
понеж;1;0;1;0.0;1.0
ныря;1;0;1;0.0;1.0
нью;1;0;1;0.0;1.0
нуар;1;0;1;0.0;1.0
нтчег;1;1;0;1.0;0.0
нтх;1;0;1;0.0;1.0
ночник;1;1;0;1.0;0.0
понраив;1;0;1;0.0;1.0
нормисн;1;0;1;0.0;1.0
нормулт;1;0;1;0.0;1.0
понравио;1;0;1;0.0;1.0
норов;1;0;1;0.0;1.0
понравилр;1;0;1;0.0;1.0
носикопудрительн;1;0;1;0.0;1.0
носител;1;1;0;1.0;0.0
ностальгир;1;0;1;0.0;1.0
понравилосб;1;0;1;0.0;1.0
ностальгирова;1;0;1;0.0;1.0
понравилос;1;0;1;0.0;1.0
ностальгичн;1;0;1;0.0;1.0
поношен;1;1;0;1.0;0.0
ночевк;1;0;1;0.0;1.0
понорамн;1;0;1;0.0;1.0
ночинк;1;0;1;0.0;1.0
обнимк;1;1;0;1.0;0.0
поминул;1;0;1;0.0;1.0
обнул;1;1;0;1.0;0.0
обьяден;1;0;1;0.0;1.0
объян;1;0;1;0.0;1.0
полусфер;1;0;1;0.0;1.0
объят;1;0;1;0.0;1.0
обыск;1;1;0;1.0;0.0
обьеда;1;0;1;0.0;1.0
обьесня;1;1;0;1.0;0.0
полусамообслуживан;1;0;1;0.0;1.0
обьсн;1;0;1;0.0;1.0
обьясним;1;1;0;1.0;0.0
полутор;1;1;0;1.0;0.0
полурестора;1;0;1;0.0;1.0
обьясня;1;0;1;0.0;1.0
полупрозрачн;1;0;1;0.0;1.0
обязательств;1;0;1;0.0;1.0
обязвтлеьн;1;0;1;0.0;1.0
обязтельн;1;0;1;0.0;1.0
обящательн;1;0;1;0.0;1.0
полупорцион;1;0;1;0.0;1.0
объявлен;1;1;0;1.0;0.0
объя;1;0;1;0.0;1.0
обогр;1;0;1;0.0;1.0
общепитовск;1;0;1;0.0;1.0
обхохочеш;1;1;0;1.0;0.0
обчен;1;0;1;0.0;1.0
обш;1;0;1;0.0;1.0
обшарпан;1;0;1;0.0;1.0
обшен;1;0;1;0.0;1.0
обшивк;1;0;1;0.0;1.0
обшир;1;0;1;0.0;1.0
общаг;1;0;1;0.0;1.0
общепринят;1;1;0;1.0;0.0
объсн;1;1;0;1.0;0.0
общероссийск;1;0;1;0.0;1.0
общета;1;1;0;1.0;0.0
получпет;1;0;1;0.0;1.0
общител;1;0;1;0.0;1.0
получипс;1;0;1;0.0;1.0
объектив;1;1;0;1.0;0.0
объеш;1;0;1;0.0;1.0
объм;1;0;1;0.0;1.0
овальн;1;0;1;0.0;1.0
оващ;1;0;1;0.0;1.0
овер;1;1;0;1.0;0.0
полувеков;1;0;1;0.0;1.0
полугол;1;1;0;1.0;0.0
огражд;1;0;1;0.0;1.0
огражден;1;0;1;0.0;1.0
огромна;1;0;1;0.0;1.0
полугодовал;1;1;0;1.0;0.0
одар;1;0;1;0.0;1.0
одарива;1;0;1;0.0;1.0
полугнил;1;1;0;1.0;0.0
одельн;1;1;0;1.0;0.0
оверпрайснут;1;1;0;1.0;0.0
одержа;1;0;1;0.0;1.0
полувек;1;0;1;0.0;1.0
полуварен;1;1;0;1.0;0.0
полубар;1;0;1;0.0;1.0
одеян;1;0;1;0.0;1.0
полу;1;0;1;0.0;1.0
оджакур;1;0;1;0.0;1.0
одинак;1;1;0;1.0;0.0
оград;1;0;1;0.0;1.0
огорож;1;0;1;0.0;1.0
огооон;1;0;1;0.0;1.0
полужив;1;1;0;1.0;0.0
овладел;1;1;0;1.0;0.0
овощьн;1;0;1;0.0;1.0
огарч;1;1;0;1.0;0.0
огл;1;1;0;1.0;0.0
оглаша;1;1;0;1.0;0.0
полуподвал;1;0;1;0.0;1.0
оглох;1;1;0;1.0;0.0
оглянеш;1;0;1;0.0;1.0
огнестрельн;1;0;1;0.0;1.0
оговарива;1;0;1;0.0;1.0
оговорен;1;1;0;1.0;0.0
оголен;1;1;0;1.0;0.0
полумертв;1;1;0;1.0;0.0
огомн;1;0;1;0.0;1.0
полулегальн;1;0;1;0.0;1.0
огонечк;1;0;1;0.0;1.0
огонь;1;0;1;0.0;1.0
обхож;1;1;0;1.0;0.0
обходчив;1;0;1;0.0;1.0
обходильн;1;0;1;0.0;1.0
обрамлен;1;1;0;1.0;0.0
обошедш;1;0;1;0.0;1.0
обрадовпл;1;1;0;1.0;0.0
помидорн;1;1;0;1.0;0.0
образовыва;1;0;1;0.0;1.0
образц;1;0;1;0.0;1.0
образцов;1;0;1;0.0;1.0
образчик;1;0;1;0.0;1.0
помешива;1;1;0;1.0;0.0
обращ;1;0;1;0.0;1.0
обрыва;1;1;0;1.0;0.0
помешив;1;1;0;1.0;0.0
обрезк;1;1;0;1.0;0.0
обрета;1;0;1;0.0;1.0
обретен;1;0;1;0.0;1.0
обречен;1;1;0;1.0;0.0
обрубк;1;1;0;1.0;0.0
обруч;1;1;0;1.0;0.0
обручальн;1;0;1;0.0;1.0
обочин;1;0;1;0.0;1.0
обособлен;1;0;1;0.0;1.0
обособл;1;0;1;0.0;1.0
помидорок;1;0;1;0.0;1.0
обогрев;1;0;1;0.0;1.0
обогреван;1;0;1;0.0;1.0
ободк;1;0;1;0.0;1.0
ободра;1;1;0;1.0;0.0
обожгл;1;0;1;0.0;1.0
обожда;1;0;1;0.0;1.0
обожен;1;0;1;0.0;1.0
обожра;1;0;1;0.0;1.0
помидорчик;1;1;0;1.0;0.0
обозва;1;1;0;1.0;0.0
обозрева;1;0;1;0.0;1.0
обозрен;1;1;0;1.0;0.0
обойдут;1;0;1;0.0;1.0
оболтус;1;1;0;1.0;0.0
обольет;1;0;1;0.0;1.0
оборванц;1;0;1;0.0;1.0
оборотн;1;0;1;0.0;1.0
помеч;1;0;1;0.0;1.0
обрывк;1;1;0;1.0;0.0
обустройств;1;0;1;0.0;1.0
обсужтван;1;0;1;0.0;1.0
обслцж;1;0;1;0.0;1.0
обсолютн;1;0;1;0.0;1.0
обсоуживан;1;0;1;0.0;1.0
обсоуживсн;1;0;1;0.0;1.0
обставновк;1;0;1;0.0;1.0
обстанок;1;0;1;0.0;1.0
обстаонвк;1;0;1;0.0;1.0
обсуг;1;0;1;0.0;1.0
обсулуживан;1;0;1;0.0;1.0
обрыгаловк;1;1;0;1.0;0.0
обсушиван;1;1;0;1.0;0.0
обсыпа;1;0;1;0.0;1.0
обсыпк;1;0;1;0.0;1.0
обтерет;1;0;1;0.0;1.0
обтира;1;1;0;1.0;0.0
обуглен;1;1;0;1.0;0.0
обусловл;1;0;1;0.0;1.0
польк;1;0;1;0.0;1.0
обслущиван;1;1;0;1.0;0.0
обслужтван;1;0;1;0.0;1.0
обслужмван;1;1;0;1.0;0.0
обслужлив;1;0;1;0.0;1.0
обсалютн;1;1;0;1.0;0.0
обсдужива;1;0;1;0.0;1.0
обсдуживан;1;1;0;1.0;0.0
обслкживан;1;0;1;0.0;1.0
померет;1;0;1;0.0;1.0
помельч;1;0;1;0.0;1.0
помаха;1;1;0;1.0;0.0
обслужаван;1;0;1;0.0;1.0
помаксимум;1;0;1;0.0;1.0
обслужениван;1;0;1;0.0;1.0
обслуживае;1;0;1;0.0;1.0
обслуживаюш;1;1;0;1.0;0.0
обслуживающим;1;0;1;0.0;1.0
помад;1;0;1;0.0;1.0
обслуживн;1;0;1;0.0;1.0
обслуживпющ;1;0;1;0.0;1.0
обслуживсн;1;0;1;0.0;1.0
позволительн;1;1;0;1.0;0.0
отлисн;1;0;1;0.0;1.0
отличителтнвм;1;0;1;0.0;1.0
подобран;1;0;1;0.0;1.0
подогревш;1;1;0;1.0;0.0
перосна;1;0;1;0.0;1.0
перпендикулярн;1;1;0;1.0;0.0
перрррфект;1;0;1;0.0;1.0
персанал;1;0;1;0.0;1.0
персиков;1;0;1;0.0;1.0
подогре;1;1;0;1.0;0.0
перснона;1;0;1;0.0;1.0
персола;1;0;1;0.0;1.0
перичниц;1;1;0;1.0;0.0
персоналл;1;0;1;0.0;1.0
персонас;1;0;1;0.0;1.0
персонеа;1;0;1;0.0;1.0
персоонал;1;0;1;0.0;1.0
перспектив;1;1;0;1.0;0.0
персрна;1;0;1;0.0;1.0
перстна;1;0;1;0.0;1.0
пертючк;1;0;1;0.0;1.0
пермск;1;0;1;0.0;1.0
подогреют;1;0;1;0.0;1.0
пересчитыва;1;1;0;1.0;0.0
переувлажнен;1;1;0;1.0;0.0
перетаска;1;0;1;0.0;1.0
перетаскива;1;0;1;0.0;1.0
перетерп;1;1;0;1.0;0.0
перетушен;1;1;0;1.0;0.0
подойдеш;1;1;0;1.0;0.0
подожгл;1;0;1;0.0;1.0
подоет;1;0;1;0.0;1.0
переубед;1;0;1;0.0;1.0
переулк;1;0;1;0.0;1.0
перил;1;0;1;0.0;1.0
перефразиру;1;0;1;0.0;1.0
перефритюрен;1;1;0;1.0;0.0
перехвал;1;1;0;1.0;0.0
перехват;1;0;1;0.0;1.0
перехотел;1;1;0;1.0;0.0
перечен;1;1;0;1.0;0.0
перечита;1;0;1;0.0;1.0
перечнец;1;1;0;1.0;0.0
подобающ;1;0;1;0.0;1.0
перч;1;1;0;1.0;0.0
перчильниц;1;0;1;0.0;1.0
пикас;1;0;1;0.0;1.0
пивоварн;1;0;1;0.0;1.0
поднадоел;1;0;1;0.0;1.0
пившушк;1;0;1;0.0;1.0
подн;1;0;1;0.0;1.0
пижам;1;1;0;1.0;0.0
подмог;1;0;1;0.0;1.0
пиииц;1;1;0;1.0;0.0
подмказа;1;0;1;0.0;1.0
пиккул;1;0;1;0.0;1.0
перчинк;1;0;1;0.0;1.0
пикм;1;0;1;0.0;1.0
пикс;1;1;0;1.0;0.0
пила;1;0;1;0.0;1.0
пилмен;1;0;1;0.0;1.0
пимс;1;1;0;1.0;0.0
пинаколад;1;0;1;0.0;1.0
пинг;1;1;0;1.0;0.0
подмеча;1;0;1;0.0;1.0
пивас;1;0;1;0.0;1.0
пибимпап;1;0;1;0.0;1.0
пиалочк;1;0;1;0.0;1.0
пещерн;1;0;1;0.0;1.0
першен;1;1;0;1.0;0.0
песел;1;0;1;0.0;1.0
поднимут;1;0;1;0.0;1.0
подниман;1;0;1;0.0;1.0
петард;1;0;1;0.0;1.0
поднесл;1;1;0;1.0;0.0
петербуржец;1;0;1;0.0;1.0
петров;1;0;1;0.0;1.0
поднес;1;1;0;1.0;0.0
петрося;1;0;1;0.0;1.0
поднебесн;1;0;1;0.0;1.0
петт;1;0;1;0.0;1.0
печатан;1;0;1;0.0;1.0
поднатаска;1;0;1;0.0;1.0
печенюшек;1;0;1;0.0;1.0
печн;1;0;1;0.0;1.0
пешеходк;1;0;1;0.0;1.0
пересяд;1;1;0;1.0;0.0
пересчет;1;1;0;1.0;0.0
отличительн;1;0;1;0.0;1.0
подпитк;1;0;1;0.0;1.0
подпотеря;1;0;1;0.0;1.0
переможен;1;1;0;1.0;0.0
перенедоп;1;0;1;0.0;1.0
перенесет;1;1;0;1.0;0.0
переносим;1;0;1;0.0;1.0
перенося;1;0;1;0.0;1.0
переночева;1;0;1;0.0;1.0
переня;1;1;0;1.0;0.0
подписыва;1;0;1;0.0;1.0
подпуг;1;0;1;0.0;1.0
подписчик;1;0;1;0.0;1.0
переобща;1;1;0;1.0;0.0
переодева;1;1;0;1.0;0.0
подпис;1;0;1;0.0;1.0
подпивас;1;1;0;1.0;0.0
переп;1;0;1;0.0;1.0
перепад;1;0;1;0.0;1.0
перепалк;1;1;0;1.0;0.0
подправ;1;0;1;0.0;1.0
перемешк;1;1;0;1.0;0.0
пересулен;1;1;0;1.0;0.0
подрасчита;1;0;1;0.0;1.0
перекрестк;1;0;1;0.0;1.0
перекрича;1;1;0;1.0;0.0
подруженьк;1;0;1;0.0;1.0
перележа;1;1;0;1.0;0.0
перелива;1;1;0;1.0;0.0
перелит;1;0;1;0.0;1.0
перелож;1;1;0;1.0;0.0
подредактирова;1;0;1;0.0;1.0
переложен;1;0;1;0.0;1.0
подра;1;1;0;1.0;0.0
перелом;1;1;0;1.0;0.0
перелома;1;0;1;0.0;1.0
перемаринова;1;1;0;1.0;0.0
перемаслян;1;0;1;0.0;1.0
перемежа;1;0;1;0.0;1.0
перемен;1;1;0;1.0;0.0
переменчив;1;0;1;0.0;1.0
перемеч;1;0;1;0.0;1.0
подпет;1;0;1;0.0;1.0
перепел;1;0;1;0.0;1.0
переперч;1;1;0;1.0;0.0
пересматрива;1;0;1;0.0;1.0
пересахарен;1;0;1;0.0;1.0
пересвжива;1;1;0;1.0;0.0
пересека;1;0;1;0.0;1.0
подорожа;1;0;1;0.0;1.0
пересеч;1;1;0;1.0;0.0
пересла;1;1;0;1.0;0.0
переслащен;1;0;1;0.0;1.0
переслуша;1;1;0;1.0;0.0
пересохш;1;1;0;1.0;0.0
перепеч;1;1;0;1.0;0.0
переставл;1;0;1;0.0;1.0
переставля;1;1;0;1.0;0.0
подольют;1;0;1;0.0;1.0
переставт;1;0;1;0.0;1.0
перестро;1;0;1;0.0;1.0
переступ;1;0;1;0.0;1.0
подолг;1;1;0;1.0;0.0
переступа;1;0;1;0.0;1.0
пересален;1;1;0;1.0;0.0
перес;1;0;1;0.0;1.0
перерыт;1;0;1;0.0;1.0
подоспел;1;0;1;0.0;1.0
подперт;1;1;0;1.0;0.0
подп;1;1;0;1.0;0.0
перепилн;1;0;1;0.0;1.0
переплачив;1;0;1;0.0;1.0
переплачива;1;0;1;0.0;1.0
переплет;1;0;1;0.0;1.0
переплюнут;1;0;1;0.0;1.0
переполня;1;0;1;0.0;1.0
перепонк;1;0;1;0.0;1.0
перепроб;1;0;1;0.0;1.0
перепробуеш;1;0;1;0.0;1.0
перепрода;1;1;0;1.0;0.0
перепуг;1;1;0;1.0;0.0
переработа;1;1;0;1.0;0.0
переразвар;1;1;0;1.0;0.0
подошедш;1;1;0;1.0;0.0
подост;1;0;1;0.0;1.0
подметк;1;0;1;0.0;1.0
пинтерест;1;0;1;0.0;1.0
пипец;1;0;1;0.0;1.0
погибл;1;1;0;1.0;0.0
повт;1;1;0;1.0;0.0
подзыв;1;0;1;0.0;1.0
подзовеш;1;0;1;0.0;1.0
повторим;1;0;1;0.0;1.0
повыбира;1;0;1;0.0;1.0
повыделыва;1;1;0;1.0;0.0
подзов;1;0;1;0.0;1.0
погама;1;0;1;0.0;1.0
подзатянулис;1;0;1;0.0;1.0
повред;1;1;0;1.0;0.0
поглот;1;1;0;1.0;0.0
поглоща;1;0;1;0.0;1.0
поглядыва;1;1;0;1.0;0.0
погодн;1;0;1;0.0;1.0
подзадержа;1;0;1;0.0;1.0
погоня;1;0;1;0.0;1.0
погорлан;1;0;1;0.0;1.0
погрел;1;1;0;1.0;0.0
подзыва;1;1;0;1.0;0.0
поворча;1;0;1;0.0;1.0
пипимпаб;1;1;0;1.0;0.0
поверт;1;0;1;0.0;1.0
поввр;1;0;1;0.0;1.0
повежлив;1;0;1;0.0;1.0
подкл;1;0;1;0.0;1.0
повелен;1;1;0;1.0;0.0
повербанк;1;0;1;0.0;1.0
поверзн;1;0;1;0.0;1.0
поверн;1;1;0;1.0;0.0
поверпоинт;1;0;1;0.0;1.0
подкисл;1;0;1;0.0;1.0
поворотн;1;0;1;0.0;1.0
поверх;1;1;0;1.0;0.0
поверхностн;1;1;0;1.0;0.0
повест;1;0;1;0.0;1.0
повествован;1;0;1;0.0;1.0
повестк;1;1;0;1.0;0.0
повнимательн;1;0;1;0.0;1.0
поводвод;1;0;1;0.0;1.0
подигрыва;1;0;1;0.0;1.0
погрешн;1;0;1;0.0;1.0
погреют;1;1;0;1.0;0.0
погружаеш;1;0;1;0.0;1.0
поджарива;1;0;1;0.0;1.0
подверга;1;1;0;1.0;0.0
подвесн;1;0;1;0.0;1.0
подвещут;1;0;1;0.0;1.0
подвига;1;1;0;1.0;0.0
подвинул;1;1;0;1.0;0.0
подвинут;1;1;0;1.0;0.0
